id	name	rawTweet	postTweet	label	mentions	hashtags
65	ReventonRage	"Honestly, your statement is both unintelligible and unintelligent.   there are ways the baby can have different parents that can raise it.   What are you saying here? Are you actually suggesting that the baby has a  choice  in the matter?   It shouldn't be legal   An unjustified assertion.
"	assertion baby baby choice here honestly it legal matter parents raise statement suggesting unintelligent unintelligible unjustified ways	2	[]	[]
2	atypican	"Honestly, your statement is both unintelligible and unintelligent.   No his statement wasn't. You just disagree with it. If you think that being insulting is a fitting way to encourage in depth reasoning you are to say the least mistaken.   What are you saying here? Are you actually suggesting that the baby has a choice in the matter?   How in the world would you come up with that based on what he typed? Silas mistakenly thought it would be obvious (and it was to me but apparently not to you) that he was talking about adoption being a superior choice to abortion. Do a poll at the site and I bet most people would agree that YOU missed the OBVIOUS here in your rush to ridicule.   An unjustified assertion.   He did too justify it. He presented an alternative that doesn't involve an unnecessary surgery and in which the life of the developing child is cherished instead of treated like trash.
"	abortion adoption agree alternative and apparently assertion baby based bet cherished child choice choice depth developing disagree encourage fitting here honestly insulting involve it it justify life matter missed mistaken mistakenly obvious obvious people poll presented reasoning ridicule rush silas site statement statement suggesting superior surgery talking thought trash treated typed unintelligent unintelligible unjustified unnecessary wasn world you	2	[]	[]
65	ReventonRage	"No his statement wasn't. You just disagree with it.   It is both.   Silas mistakenly thought it would be obvious (and it was to me but apparently not to you) that he was talking about adoption being a superior choice to abortion.   That is obviously a hasty generalisation. I would think that in many cases, babies born with fatal birth defects or, at least, defects that can tragically affect their lives (such as cerebral palsy) will not experience an alleviation of their pain and suffering no matter who their parents are. How can you say that I am rushing to ridicule when you haven't even seen my perspective on this issue?   He presented an alternative that doesn't involve an unnecessary surgery and in which the life of the developing child is cherished instead of treated like trash.   Now, you have made a few unjustified assertions. You have claimed that abortion is an ""unnecessary"" surgery. You have also claimed that parents treat the life of their developing child like trash. Both of these claims are unasserted.
"	abortion abortion adoption affect alleviation alternative and apparently are assertions babies birth born both cases cerebral cherished child child choice claimed claimed claims defects defects developing developing disagree experience fatal generalisation hasty involve issue it least life life lives made matter mistakenly now obvious or pain palsy parents parents perspective presented ridicule rushing silas statement such suffering superior surgery surgery talking thought tragically trash trash treat treated unasserted unjustified unnecessary unnecessary wasn you	1	[]	[]
2	atypican	"It is both.   Even if it was. Your statement was rude and counterproductive. What a decent person does is ask for clarification when they have trouble making sense of something.   That is obviously a hasty generalisation.   No it takes into account that most abortions are not due to medical necessity.   How can you say that I am rushing to ridicule when you haven't even seen my perspective on this issue?   Because you offered your scathing critique of Silaswash's writing style and left your response absent of anything that would give a clue as to your perspective regarding the subject being discussed.   You have claimed that abortion is an ""unnecessary"" surgery.   I didn't claim they all were.   You have also claimed that parents treat the life of their developing child like trash.   Well they are certainly not given a burial   Both of these claims are unasserted.   ~laughs~ I'll try to start making claims that  are  asserted, Mr. Intelligible.
"	abortion abortions absent account asserted both burial child claim claimed claimed claims claims clarification clue counterproductive critique decent developing discussed due generalisation give hasty intelligible issue laughs left life making making medical mr necessity offered parents person perspective perspective response ridicule rude rushing scathing sense silaswash something start statement style subject surgery takes trash treat trouble unasserted unnecessary was were writing	2	[]	[]
65	ReventonRage	"Even if it was.   You sound sceptical. Why?   Your statement was rude and counterproductive.   I think it was harsh, not rude. But maybe we have a different threshold for rudeness. I don't think it was counter-productive. It certainly got your attention. However, if we were going to enter into such a petty debate, it would indeed be counterproductive.   No it takes into account that most abortions are not due to medical necessity.   This is argumentum ad populum. Even if this  was  true, it doesn't necessarily mean that abortion  ought  not to be legal.   Because you offered your scathing critique of Silaswash's writing style and left your response absent of anything that would give a clue as to your perspective regarding the subject being discussed.   Ah, but what a decent person does is ask for clarification, isn't it?   I didn't claim they all were.   You didn't say they weren't. All you asserted was that abortion is an unnecessary surgery.   Well they are certainly not given a burial   So what? A child could be killed by a parent through abuse and still be given a proper. In such a case, does it mean that just because the child was given a proper burial it necessarily meant that he/she wasn't treated like trash?
"	abortion abortion abortions absent abuse account ad ah argumentum asserted attention burial burial case child child claim clarification clue counter counterproductive counterproductive critique debate decent discussed due enter give harsh he however it killed left legal meant medical necessarily necessarily necessity offered parent person perspective petty populum productive proper proper response rude rude rudeness scathing sceptical she silaswash sound statement style subject surgery takes threshold trash treated true unnecessary was were weren what why writing	1	[]	[]
2	atypican	"I am engaged in some other more interesting debates right now. I really just wanted to stick up for silaswash since I think it was your comment that sent him away from a site he potentially had much to gain from.
"	comment debates engaged from gain interesting now potentially silaswash site stick wanted	2	[]	[]
65	ReventonRage	"I really just wanted to stick up for silaswash since I think it was your comment that sent him away from a site he potentially had much to gain from.   And the proof of your accusation is? Honestly, you can't be expecting me to just bend over and take that from you, right?  Furthermore, if you are trying to stick up for silaswash, why haven't you answered any of my criticisms yet?
"	accusation answered bend comment criticisms expecting from furthermore gain honestly is potentially proof right silaswash silaswash site stick stick wanted yet you	1	[]	[]
2	atypican	"And the proof of your accusation is?   It was just a hunch   Honestly, you can't be expecting me to just bend over and take that from you, right?   No I expect you to all of the sudden stop being condescending to people.   Furthermore, if you are trying to stick up for silaswash, why haven't you answered any of my criticisms yet?   Cause I only care so much you know.
"	accusation answered bend care condescending criticisms expect expecting furthermore honestly hunch is know people proof right silaswash stick stop sudden yet you	2	[]	[]
65	ReventonRage	"It was just a hunch   Was it  only  a hunch?   No I expect you to all of the sudden stop being condescending to people.   Well, that doesn't answer the question.   Cause I only care so much you know.   Well if you don't care a lot, then why would you attempt to defend his view, or him, at all?
"	all answer attempt care care condescending defend expect him hunch hunch know lot people question stop sudden view well	1	[]	[]
16	Ismaila	"Abortion should only be legal if the mother's life is in danger and the baby is too young to survive.
"	abortion baby danger legal life mother survive young	1	[]	[]
64	Liber	"The killing of a fetus violates the NAP in that it causes willful harm to another living thing, and so I cannot support it. As well, I cannot comprehend how anybody can think that their own choice trumps the right to the life of another; I am alive, if another life is alive because of me, but can be terminated by me at a moment's notice, in what universe is it acceptable for me to put my own personal desires ahead of that of the other life? It is a different story if you choose to kill yourself, but to choose to kill somebody else... That's simply ludicrous to me.
"	acceptable ahead alive alive another choice choose choose comprehend desires else fetus harm it kill kill killing life life life living ludicrous me me moment nap notice personal put simply story support terminated thing trumps universe violates well willful yourself	1	[]	[]
58	wolverinetre	"in what universe is it acceptable for me to put my own personal desires ahead of that of the other life?   In the universe that states that human life begins at birth, not conception, as science as stated time and time again.   Do you call an acorn a tree? Why not?  Do you call an egg a chicken? Why not?  A sac of cells, however inconveniently conveying what you like to think are human characteristics (arms, legs, face, eye sockets, etc.), is not, in any way a human or anything close to it. A fetus is called just that for a reason; it is not a human.   Your stupidity is probably, and most unfortunately, fueled by some sort of religious idea. If not, then it's fueled by a simple misunderstanding of when life begins.  I always took you for someone of a higher intelligence.
"	acceptable acorn again ahead arms begins begins birth call call called cells characteristics chicken close conception conveying desires egg etc eye face fetus fueled fueled higher human human human human idea inconveniently intelligence it legs life life life misunderstanding not not not not personal probably put reason religious sac science simple sockets sort stated states stupidity time time tree unfortunately universe universe	2	[]	[]
64	Liber	"as science as stated time and time again.   Science doesn't ""state"" things. People who fancy themselves scientists observe things ""scientifically"" (hardyharhar) and make ""conclusions"" based on their own biases and pre-imagined fancies.    Do you call an acorn a tree? Why not?   I find this argument - which, happily, I have not run into very often - to be remarkably idiotic. Is the acorn the tree? Not yet, but once it has germinated, sure. Call it a sapling if you want. So far as I'm concerned, the embryo is akin to the germinated seed.   Do you call an egg a chicken? Why not?   Because it might actually be a raven?   A fetus is called just that for a reason   Well, my Latin dictionary says that  fetus  means ""young"" or ""offspring"", so I think that this is more convincing an argument for my case than it is for yours.   Your stupidity   Everything is subjective. Even ""science"".   fueled by some sort of religious idea   Were I not a libertarian, I'd probably say - based on my religious ideas - that abortion should be accepted. 'tis my libertarian ideology which tells me abortion is wrong.   If not, then it's fueled by a simple misunderstanding of when life begins.   Not a misunderstanding, a disagreement.   I always took you for someone of a higher intelligence.   An attempt to appeal to my sense of superiority will not work with me. Think I'm stupider than a dodo for all I care.
"	abortion abortion accepted acorn acorn again akin appeal argument argument attempt based based begins biases call call call called care case chicken concerned conclusions convincing dictionary disagreement dodo egg embryo fancies fancy fetus fetus find fueled fueled germinated germinated happily hardyharhar higher idea ideas ideology idiotic imagined intelligence latin libertarian libertarian life make me means misunderstanding misunderstanding not not not observe offspring people pre raven reason religious religious remarkably run sapling science science science scientifically scientists seed sense simple sort state stated stupider stupidity subjective superiority sure tells things things time time tis tree tree want well which work wrong yet young yours	1	[]	[]
36	Republican2	"I agree with you until you said: ""It is arguable that it is 'killing' or 'murdering' a creature, but you cannot end something that hasn't ever been started.""  The fetus being killed most certainly has been started. It is a human being. It may not have any great capacity for intelligent thoughts or feelings, but neither do newborns. Is it OK to kill them too?  I will agree with you other point that women (and men) should be able to do whatever it is they want to their own bodies. But in the case of abortion, this right does not apply because it does not only pertain to the woman's body, but the body of another human being still attached to her. No one should have the right to kill innocent people.
"	abortion agree agree and apply arguable attached being bodies body body capacity case creature end feelings fetus great her human human innocent intelligent it kill kill killed killing men murdering newborns people pertain point said started started thoughts too woman women	1	[]	[]
65	ReventonRage	"It may not have any great capacity for intelligent thoughts or feelings, but neither do newborns.   Bullshit. Try pricking a newborn with a needle and see if it has feelings, won't you?   But in the case of abortion, this right does not apply because it does not only pertain to the woman's body, but the body of another human being still attached to her.   No, you're wrong here. The fetus is considered a parasite. According to the OED, the scientific definition of a parasite is ""An animal or plant which lives in or upon another organism (technically called its host) and  draws its nutriment directly from it . Also extended to animals or plants that live as tenants of others, but not at their expense (strictly called commensal or symbiotic); also to those which depend on others in various ways for sustenance, as the cuckoo, the skua-gull, etc."" (Emphasis my own)  All a woman does to continue with the pregnancy is to allow the fetus to live within her and draw nutrients from her. Conversely, when a woman chooses to abort the fetus, she is simply  dis allowing the fetus to continue living within her.   No one should have the right to kill innocent people.   The fetus, within the first trimester, is not a person.
"	abort abortion allowing an animal animals apply attached body body bullshit called called capacity case chooses commensal considered continue continue conversely cuckoo definition depend directly dis draw draws emphasis etc expense extended feelings feelings fetus fetus fetus fetus fetus great gull her her her here host human innocent intelligent kill live live lives living needle newborn newborns no nutrients nutriment oed organism others own parasite parasite people person pertain plant plants pregnancy pricking scientific simply skua strictly sustenance symbiotic technically tenants thoughts trimester ways woman woman woman wrong you	2	[]	[]
36	Republican2	"Try pricking a newborn with a needle and see if it has feelings, won't you?   Any creature with a nervous system has ""feelings"", what I am referring to are thoughts and emotions.   No, you're wrong here. The fetus is considered a parasite.   It is both, humans maybe parasites for the first nine months of their existence, but they are still human.    Conversely, when a woman chooses to abort the fetus, she is simply disallowing the fetus to continue living within her.   Thus killing a human being.   The fetus, within the first trimester, is not a person.   You made the point earlier that unborn babies are not human, but rather parasites. Unborn babies still fit the definition of ""parasite"" regardless of what trimester they're in. Do you contend that the unborn baby can be both a parasite and a person at the same time?
"	abort babies babies baby being both chooses considered contend continue conversely creature definition disallowing earlier emotions existence feelings feelings fetus fetus fetus fetus fit her here human human human humans in killing living made months needle nervous newborn no parasite parasite parasite parasites parasites person person point pricking referring simply system thoughts time trimester trimester unborn unborn unborn woman wrong you	1	[]	[]
65	ReventonRage	"Any creature with a nervous system has ""feelings"", what I am referring to are thoughts and emotions.   Are you saying that a new born does not have thoughts and/or emotions?   It is both, humans maybe parasites for the first nine months of their existence, but they are still human.   I did not say that the fetus is not a Homo sapien. No fair minded person will accuse me of saying such a thing.   Thus killing a human being.   So? You have not shown that this is morally wrong in any way.   You made the point earlier that unborn babies are not human, but rather parasites. Unborn babies still fit the definition of ""parasite"" regardless of what trimester they're in. Do you contend that the unborn baby can be both a parasite and a person at the same time?   I said that fetuses are parasites. But I did  not  say that they are not Homo sapien. Get your facts right. For example, a tick can both be considered an arthropod and a parasite.  In any case, you still haven't shown that abortion is morally wrong.
"	abortion accuse and arthropod babies babies baby being born both case considered contend creature definition earlier emotions emotions example existence facts fair feelings fetus fetuses fit homo homo human human human humans in killing made minded months morally morally nervous or parasite parasite parasite parasites parasites parasites person person point referring right sapien sapien shown shown so system thing thoughts thoughts tick time trimester unborn unborn unborn way wrong wrong	2	[]	[]
88	hannahs98	"That is a wonderful answer and I 100% agree. Even though they are not technically ""alive"" yet, so to say; it is still killing a baby. All those masses of babies killed is like premature genocide and should be illegal by mind, spirit and by law.
"	100 agree alive answer babies baby genocide illegal killed killing law masses mind premature say spirit technically wonderful yet	1	[]	[]
58	wolverinetre	"The number of abortions are relatively small   Sorry, I just wanted to clarify. (I'm very pro-choice).  You say this like it's a positive thing that the number of abortions had is relatively small. You said prior to that  A fetus is NOT a human, just a mass﻿ of tissue   Why would you want  less  abortions if the doctor is simply aborting tissue?
"	aborting abortions abortions abortions choice clarify doctor fetus human mass﻿ number number positive prior pro simply small small sorry thing tissue tissue wanted	2	[]	[]
89	Trudistian	"This is just to state that if they're freaking out about millions of ""babies"" getting ""killed"", it's not true.
"	babies freaking killed millions state true	2	[]	[]
63	Saurbaby	"Abortion is a way to prevent more poor families, suffering children, and used as back up when birth control fails.  I don't think anyone who used protection in sex should be saddled with a child. A child is a lot of work, and if you don't want the child then you both suffer for the next eighteen years.
"	abortion back birth child child child children control eighteen fails families lot poor prevent protection saddled sex suffer suffering work years	2	[]	[]
70	debateleader	"There is no such thing as safe sex, only safer sex ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,
"	safe safer sex sex thing	1	[]	[]
63	Saurbaby	"That is stupid... -__- We've made sex safe, you can be on the pill and using condoms and it's the safest sex ever. And if you're using both properly then you are having safe sex. So have as much as you want, in my opinion. lol
"	__ condoms ever lol made opinion pill properly safe safe safest sex sex sex stupid want	2	[]	[]
88	hannahs98	"If you were even considering abortion, why would you even want to have sex and get pregnant in the first place if there is a possibility of conceiving and getting pregnant? Makes no sense. It's just illogical and stupid. DUH! :P
"	abortion conceiving duh illogical makes place possibility pregnant pregnant sense sex stupid	1	[]	[]
63	Saurbaby	"Um, have you ever had sex? lol It's kind of fun. Not too mention it's great for relationships.   Sex isn't just for reproducing anymore. We've made it where we can have sex for pleasure.   It's narrow-minded to just think of sex just as reproducing. It's also no fun if you think of it just like that.
"	anymore fun fun great kind lol made mention minded narrow pleasure relationships reproducing reproducing sex sex sex sex that um	2	[]	[]
83	ChuckHades	"This is actually  only  the 32nd debate on abortion.  That's right...  only  32.
"	32 32nd abortion debate right	2	[]	[]
37	chatturgha	"For when it has no brainwaves, against once it's brain has developed and begun functioning. Choosing pure choice or pure life is asinine. This issue is not black and white.
"	asinine begun black brain brainwaves choice choosing developed functioning issue life pure pure white	2	[]	[]
67	Apollo	"I've never met anyone who is PRO-abortion. No one is pro-abortion. Some people just respect others' right to have an abortion. I highly doubt that even those who get abortions actively promote them.
"	abortion abortion abortion abortions actively doubt highly met others people pro pro promote respect them	1	[]	[]
63	Saurbaby	"One of my friends says she's pro-abortion, and I pretty much agree. I'm not for a choice, though I""m for that too, but I""m also for abortion in the way that it should be used more frequently.
"	abortion abortion agree choice frequently friends pretty pro she too	2	[]	[]
70	debateleader	"I'm confused. Why would you want it to occur more frequently?????? People don't really choose to abort a child, they resort to it.
"	abort child choose confused frequently it occur people resort	2	[]	[]
63	Saurbaby	"I honestly think it's more selfish to convince yourself into thinking you can raise a child when you have no means to, and not giving the child the best of life, than it is to simply not have the child. Not to mention I'm sick of seeing people who shouldn't be parents attempt it.
"	attempt child child child convince giving honestly it life means mention parents people raise selfish sick simply thinking to	1	[]	[]
70	debateleader	"So if you think that aborting a child is better than raising a child badly and not supplying it properly, then yes.
"	aborting badly child child properly raising supplying yes	2	[]	[]
70	debateleader	"I am for abortion but not if it is late-term, the things I feel that must be allowed is abortion after rape, abortion if the woman is not going to take care of her child, abortion if the woman's life is in danger, abortion if the baby is going to be disabled(if they wish) .
"	abortion abortion abortion abortion abortion allowed baby care child danger disabled feel if late life rape term things wish woman woman	2	[]	[]
12	iamdavidh	"... &gt;&lt;  You realize you made the potential life argument, then without a period or comma in between, condoned the use of condoms.   Did it make you dizzy?
"	argument between comma condoms condoned dizzy gt life lt made make period potential realize	2	[]	[]
63	Saurbaby	"First of all, do you know what a comma or period is? Because your whole argument is just one huge sentence... Break it up.    Abortion is wrong sure there are instances that people think that it is right but it never is   It's not right even if the mother will die during childbirth? Or if it is a fact that the child will be born with a disorder that will make it suffer all it's life and die in only about ten years after birth? It's still wrong then?   give the baby up for adoption but still be apart of its life   Some people are against adoption in the same way you are against abortion. They simply can't go through with it. And you can't always be apart of it's life once you put it up for adoption, nor do some people want to.     I have noticed that the people that say abortion is right are alive and their parents didnt go through an abortion   ... This is the stupidest argument ever, if any parent did then it would irrelevant. And I have, on many occasions, which my mother had had another abortion when I was conceived. She suffered greatly by deciding to keep me and my twin brother, and I wish she had simply aborted us and lived a better life for herself.
"	aborted abortion abortion abortion abortion abortion adoption adoption adoption alive all argument argument baby birth born break brother child childbirth comma conceived deciding didnt die die disorder ever fact give greatly have herself huge instances irrelevant is it life life life life lived make mother mother noticed occasions parent parents people people people people period put sentence simply simply stupidest suffer suffered ten then to twin up wrong wrong years	2	[]	[]
63	Saurbaby	"There ARE too many people in the world. So let's just terminate all the useless ones, there are a lot :)
"	lot ones people terminate useless world	2	[]	[]
88	hannahs98	"Abortion should be illegal by mind, spirit and law. First off, if you would want to KILL INNOCENT BABIES CREATED BY YOUR FOOLISHNESS, WHY ON EARTH DID YOU GET PREGNANT IN THE FIRST PLACE? You brought this baby into this world and it is simply stupid, illogical and mentally retarded of you to take him/her out.   Next, abortion is killing innocent babies. Think of all the great things that babies will achieve someday. Like Steve Jobs, etc. ABORTION = NO!!!!!!!!!!!!!!!!!
"	abortion abortion abortion achieve babies babies babies baby brought created earth etc foolishness great her him illegal illogical innocent innocent jobs kill killing law mentally mind next no off out place pregnant retarded simply someday spirit steve stupid things world	1	[]	[]
89	Trudistian	"A fetus is NOT a human, just a mass﻿ of tissue  Abortion is safer than childbirth  The number of abortions are relatively small  Nobody has the right to impose their morals on others  A woman should be able to control her own body  Abortion must be kept legal, especially for all the rape and incest pregnancies  If abortion is outlawed women will be forced to go to back-alley abortion clinics  Aborting an unwanted fetus reduces the number of abused children
"	aborting abortion abortion abortion abortion abortions abused alley back body childbirth children clinics control fetus fetus forced human impose incest legal mass﻿ morals number number outlawed pregnancies rape reduces safer small tissue unwanted woman women	2	[]	[]
88	hannahs98	"How about no?  How about no way?  How about not a chance?  How about ABSOFRICKINLUTELY NOT!!
"	absofrickinlutely chance no not way	1	[]	[]
67	Apollo	"A fetus is NOT a human, just a mass﻿ of tissue   By that definition, so you are you. So am I.   Abortion is safer than childbirth   HA! In the same way that murder is safer than living.   The number of abortions are relatively small   The number of murders are relatively small. Should we no legalize murder, rape, and theft?   Nobody has the right to impose their morals on others   Then why do we have laws against murder? child rape? torture? assault? grand larceny? etc.?   A woman should be able to control her own body   To say that a fetus is merely an extension of its parent needs some substantiation.   Abortion must be kept legal, especially for all the rape and incest pregnancies   Fair enough.   If abortion is outlawed women will be forced to go to back-alley abortion clinics   Should this have a bearing on its endorsement as legal by the state?   Aborting an unwanted fetus reduces the number of abused children   HA! In the same way that mass genocide prevents accidental deaths.
"	aborting abortion abortion abortion abortion abortions abused accidental alley assault back bearing body child childbirth children clinics control deaths definition endorsement enough etc extension fair fetus fetus fetus forced genocide grand ha ha human impose incest larceny laws legal legal legalize living mass mass﻿ morals murder murder murder murders number number number outlawed parent pregnancies prevents rape rape rape reduces safer safer small small state substantiation theft tissue torture unwanted woman women you	1	[]	[]
88	hannahs98	"And so is yours. All is fair in love and war.   There is no need to be so sarcastic and rude for such a serious debate. So stop being a troll, pull your head out of your pants and think straight. ABORTION = MINIATURE GENOCIDE.
"	abortion debate fair genocide head love miniature pants pull rude sarcastic stop straight troll war yours	1	[]	[]
89	Trudistian	"A fetus is NOT a human, just a mass﻿ of tissue  No, we have a mind  Abortion is safer than childbirth  HA! In the same way that murder is safer than living.  No, it's less dangerous to abort than give birth, wth^^  The number of murders are relatively small. Should we no legalize murder, rape, and theft?  Fair enough  Then why do we have laws against murder? child rape? torture? assault? grand larceny? etc.?  Those are not morals, morals are more of opinions, these are really not opinions   To say that a fetus is merely an extension of its parent needs some substantiation.  A fetus is like a parasite, should a mother have no choice?  Should this have a bearing on its endorsement as legal by the state?  Yes, it could cause a lot of crime, which the state doesn't want, and it would be more dangerous  HA! In the same way that mass genocide prevents accidental deaths.  I suppose...
"	abort abortion accidental assault bearing birth child childbirth choice crime dangerous dangerous deaths endorsement etc extension fair fetus fetus fetus genocide give grand ha ha human larceny laws legal legalize living lot mass mass﻿ mind morals morals mother murder murder murder murders no no number opinions opinions parasite parent prevents rape rape safer safer small state state substantiation suppose theft tissue torture want wth yes	2	[]	[]
67	Apollo	"No, we have a mind   Define mind? If by mind you mean sentience, fetuses are sentient after 12 weeks.   No, it's less dangerous to abort than give birth, wth^^   Again, in the same way that mass genocide reduces the number of traffic accidents.   Those are not morals, morals are more of opinions, these are really not opinions   I don't understand your argument.   A fetus is like a parasite, should a mother have no choice?   She had a choice. She CHOSE to have sex, knowing full well the possible ramifications of such an action.    Yes, it could cause a lot of crime, which the state doesn't want, and it would be more dangerous   Of course criminalizing an act will increase the criminal offenses of that act. But that is not an argument in and of itself.
"	12 abort accidents act act action again argument argument birth choice choice chose crime criminal criminalizing dangerous dangerous define fetus fetuses full genocide give increase itself knowing lot mass mind mind mind morals morals mother no no number offenses opinions opinions parasite ramifications reduces sentience sentient sex state traffic understand want weeks wth yes	1	[]	[]
90	tom2wheatley	"There are good people of good conscience on both sides of this argument. Isn't that a great indication that the government should butt out and let people make their own decision based on their own beliefs?  We on the pro-choice side are content to let anti-abortion people who are faced with unwanted pregnancy decide what they will do based on their own beliefs.   We think you should be free to live your lives according to your beliefs. We think we should too.
"	abortion anti argument based based beliefs beliefs beliefs butt choice conscience content decide decision faced free good good government great indication live lives make people people people pregnancy pro side sides too unwanted	2	[]	[]
23	Manastacious	"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.
"	abortion abortion argue babies baby baby baby baby birth birth brain coming deny deny die dieing disallowing dying function functioning image it it live make make make mother mother mother mother mother mother option organs people people problem realize remember thinking womb womb	2	[]	[]
91	jessald	"I believe early abortions are ethically sound because all you have at that point is a clump of cells -- not a human being. Destroying a clump of cells is not murder.  I believe late abortions are wrong because at that point you have an almost fully developed human capable of thought and feeling. Killing a developed fetus is murder.  So we are forced to draw a line somewhere and say, ""After this point, abortion is illegal."" I believe Roe v. Wade did a reasonable job of drawing this line -- after six to seven months abortion is illegal.
"	abortion abortion abortions abortions after being capable cells cells clump clump destroying developed developed draw drawing early ethically feeling fetus forced fully human human illegal illegal job killing late line line months murder murder point point point reasonable roe say sound thought wade wrong	2	[]	[]
74	TERMINATOR	"Regardless of how developed it is, it shall develop later. A two-month fetus has no memories, no sentience. But, in a few months, it shall become a 'human' in the legal sense. Why does the mother have a choice on whether the baby lives or not?
"	baby but choice develop developed fetus human is later legal lives memories month months mother not sense sentience two	1	[]	[]
91	jessald	"Potential life doesn't matter. Why should it? If you could somehow turn every speck of dust into a human being, then every speck of dust could be considered potential life. Would it then be morally wrong to destroy a speck of dust? No, of course not, because potential life doesn't carry moral weight, only actual life.  The mother has a choice because: 1) Pregnancy is a pain in the ass 2) Childbirth is dangerous and 3) If she goes through with the pregnancy she will have a human being she will be obligated to care for.
"	actual ass because being care carry childbirth choice considered dangerous destroy dust dust dust for human human it life life life life matter moral morally mother no not obligated pain potential potential potential pregnancy pregnancy speck speck speck turn weight wrong	2	[]	[]
74	TERMINATOR	"Pregnancy is a pain in the ass   I would be willing to go through tremendous pangs to save a life, as would many others. Why else do soldiers get injured/killed trying to save people from minefields?   Childbirth is dangerous    Just how often to mothers die during childbirth now-a-days?   If she goes through with the pregnancy she will have a human being she will be obligated to care for.   Two answers to that:  Put the baby up for adoption.  Leave the baby at a firestation.   If you could somehow turn every speck of dust into a human being, then every speck of dust could be considered potential life.    Potential life? A fetus is alive, regardless of how developed it is. That alone should give it more rights than some damn speck of dust!
"	adoption alive answers ass baby baby being care childbirth childbirth considered damn dangerous days developed die dust dust dust fetus firestation for give human human injured is killed leave life life life minefields mothers now obligated others pain pangs people potential potential pregnancy pregnancy put rights save save soldiers speck speck speck that tremendous turn	1	[]	[]
91	jessald	"A one month old embryo is only alive in the strict biological sense, the same way a plant is alive. Why is ok to destroy a plant but not an embryo? Neither one of them can think. Neither one can feel pain.  It's only wrong to kill a developed human being.
"	alive alive being biological destroy developed embryo embryo feel human kill month pain plant plant sense strict think wrong	2	[]	[]
74	TERMINATOR	"I realize that adoption affects the parents lives as well, but would it not be better than killing it? Won't killing the fetus have a potential emotional side-effect on the parent? They would go through life knowing that they killed their own child.
"	adoption affects child effect emotional fetus it killed killing killing knowing life lives parent parents potential realize side well	1	[]	[]
74	TERMINATOR	"Regardless of whether it is fully developed, it surely shall become so soon. Just think, thirty years ago (or however old you are), you mother may have decided to abort you. You are saying that it would be her choice, but would you have opted for it? It is not her life, it is yours. Wouldn't you rather be alive? How about the millions of others who have been aborted over the years. Why don't they have a say in the matter?
"	abort aborted ago alive are choice decided developed fully it life matter millions mother opted or soon surely think thirty years years you yours	1	[]	[]
91	jessald	"I'm asking you why it's wrong to destroy potential life.  You're saying it's wrong to destroy potential life because it will become life.  In other words, it's wrong to destroy potential life because it's potential life.  This is circular reasoning.  Embryos don't have a say in the matter because they are not yet humans. If I had been aborted as an embryo I would not have given one rat's ass, because I would have been incapable of doing so. No harm, no foul. The world keeps spinning. What's the big deal?
"	aborted ass big circular deal destroy destroy destroy embryo embryos foul harm humans incapable life life life life life matter potential potential potential potential rat reasoning so spinning words world wrong wrong wrong	2	[]	[]
74	TERMINATOR	"But it sure as hell wouldn't be spinning for you.   There are some people you just can't debate with, their opinions are so deeply engrained that there is no reasoning with them.
"	debate deeply engrained hell opinions people reasoning spinning them with you	1	[]	[]
91	jessald	"But it sure as hell wouldn't be spinning for you.   So what?  You're avoiding the fundamental question.   Why is it wrong to destroy potential life?   I sit here with an open mind, ready to consider your answer. Or do you not have a logically coherent answer?
"	answer answer avoiding coherent destroy fundamental hell life logically mind open potential question ready sit spinning what wrong you	2	[]	[]
92	dacey	"Abortion rights are being abused.  It should not be looked at like an easy form of contaception.  ""People ought to abstain from sex or practise safe sex.""  Yeah ive heard that argument before ,  However;  Abortion is a serious matter and unfortunately there are cases in which an abortion is neccesary;   http://www.leaderu.com/ftissues/ft9603/ articles/goodwin.html
"	abortion abortion abortion abstain abused argument articles cases contaception easy form goodwin heard however html ive looked matter neccesary people practise rights safe sex sex yeah	2	[]	[]
74	TERMINATOR	"I agree that there are times when an abortion is necessary, but when one want's to kill over the fear of parenthood - that is when things are getting out of hand.
"	abortion agree fear hand kill necessary parenthood things times want	1	[]	[]
92	dacey	"I agree with you on that .   Perhaps these abortion debates need to be a little more defined.  For example perhaps we should be asking ; IS IT OK TO USE ABORTION AS A FORM OF CONTRACEPTION?  I would have to say that in that case ;  abortion , no , its definately not ok.
"	abortion abortion abortion agree case contraception debates definately defined form ok	1	[]	[]
